51374237375,beg,52,34
51374243880,fbg,36,43
51374288065,fed,79,162
51374309749,bdd,245,151
51374313860,fcb,242,212
51374325489,def,279,111
51374332756,fgf,67,141
51374353403,ged,212,57
51374387033,fcf,248,96
51374463993,eeb,80,142
51374466608,bdf,118,235
51374468296,eba,40,70
51374492554,gef,291,52
51374523668,fdd,211,106
51374523996,cda,227,98
51374526999,fbb,231,50
51374540867,bgd,274,45
51374541461,cab,156,63
51374543967,adf,233,19
51374546339,efa,269,147
51374566333,dgc,96,82
51374602351,dea,231,58
51374603961,dgd,235,57
51374614756,aaf,62,59
51374618764,fcc,275,170
51374630391,gcf,282,86
51374644216,bgc,80,90
51374659354,fdd,104,121
51374675296,afb,189,39
51374696670,ffb,227,88
51374722472,dgf,174,219
51374737905,fgd,258,140
51374742592,gge,37,154
51374784436,dga,212,175
51374797023,aea,291,45
51374801891,egb,128,371
51374803610,ace,217,123
51374823038,geb,110,98
51374829379,bce,96,326
51374868595,egg,185,12
51374868841,edd,100,73
51374873977,cfb,86,21
51374884909,cgg,55,110
51374892801,cgf,285,76
51374905044,dga,274,147
51374915345,abd,104,319
51374942684,fca,265,78
51374945262,cbd,288,147
51374951615,bcg,64,188
51374953226,cgd,20,442
51374958803,eea,36,5
51374960612,ecc,25,118
51374977341,bag,212,238
51374995644,aaa,155,135
51375014048,dbc,69,143
51375021398,ddb,235,22
51375022690,abd,154,303
51375033805,aca,60,128
51375038242,afg,13,159
51375055748,cbe,280,285
51375090927,cde,208,136
51375104886,bdc,25,10
51375105744,cee,147,135
51375136991,ceb,91,16
51375138768,agf,53,615
51375153565,cga,207,158
51375153757,gda,203,95
51375171743,dca,198,275
51375174376,dgg,259,91
51375184476,acb,282,44
51375187064,dcc,281,143
51375198705,bee,265,94
51375209472,eef,274,183
51375219276,ffe,19,150
51375254392,ccd,168,143
51375259720,fdf,153,98
51375264884,fbd,150,105
51375270645,ccd,134,138
51375271577,fbc,242,101
51375279427,aae,171,233
51375287570,eaf,292,99
51375293162,bga,59,136
51375338962,cfa,76,167
51375340418,afb,11,43
51375354021,cfg,6,153
51375360208,bga,230,160
51375361719,eff,285,21
51375382173,feg,241,111
51375395207,aeb,24,13
51375405140,cae,122,221
51375409923,fbf,254,415
51375412076,bed,22,48
51375424471,bae,162,20
51375429674,ecc,144,116
51375467674,dgb,31,127
51375491221,dad,42,104
51375494355,afe,137,346
51375511203,cbe,287,267
51375515096,cce,101,230
51375523156,ebc,177,20
51375523709,faf,174,181
51375529689,aeg,181,158
51375541925,gfb,272,183
51375543885,aef,24,138
51375546603,acc,285,81
51375610174,cfe,86,300
51375629322,bfb,147,180
51375641141,ded,59,54
51375677232,dbe,108,132
51375691376,aff,86,202
51375711558,dgd,49,63
51375723388,gee,55,125
51375726004,fef,175,5
51375733496,cdf,98,159
51375738794,bdg,282,112
51375754712,fec,228,12
51375769391,ddf,118,286
51375800806,bdg,216,99
51375803325,bee,294,93
51375822717,feb,256,7
51375824065,baf,95,212
51375834567,aea,204,44
51375848802,dcf,194,277
51375854287,afb,66,50
51375858428,dbe,243,106
51375868796,dba,118,100
51375889050,agg,258,181
51375891392,edb,120,77
51375893893,gfa,101,135
51375896086,bad,1,232
51375899801,gfb,165,193
51375906347,cbe,78,245
51375907678,fac,50,21
51375931209,geg,71,208
51375940006,cdg,269,147
51375983335,cgd,152,481
51376001640,aag,83,238
51376007126,agb,132,96
51376007320,cfb,46,18
51376011530,acg,296,111
51376011542,bcg,32,167
51376025536,ccf,31,14
51376050263,afc,109,169
51376065345,dcb,3,81
51376075225,dce,16,59
51376075240,dcb,201,65
51376105891,cfc,47,5
51376119210,adg,135,5
51376119947,bea,205,220
51376141845,ccg,195,35
51376147935,caf,37,49
51376152697,cbg,48,193
51376157628,gcd,224,212
51376162718,efd,298,521
51376179281,gbd,69,258
51376185204,bfd,289,259
51376256416,edd,260,76
51376258118,cdc,224,36
51376265237,fgc,213,315
51376274921,acf,179,21
51376292903,eae,200,21
51376295482,cea,6,415
51376324796,bgd,174,53
51376328690,aee,280,93
51376329996,gdg,200,243
51376330522,cbb,129,72
51376339728,cec,148,5
51376357875,bge,215,222
51376362568,egd,182,242
51376405668,gdb,198,26
51376423271,gca,97,105
51376423968,bcf,289,236
51376425128,ece,69,235
51376442758,fgf,163,129
51376462712,egf,158,32
51376483629,ffa,295,8
51376484846,dde,49,33
51376487260,adg,101,5
51376488508,ggg,128,5
51376495936,ddc,77,44
51376502464,dfg,229,110
51376509087,egg,62,9
51376518343,bca,51,106
51376574208,beb,18,73
51376578503,ebf,86,698
51376582539,acf,257,21
51376587459,gaa,75,358
51376597941,fcc,127,146
51376663720,bgb,124,176
51376670751,gab,119,47
51376672187,ebg,61,252
51376673695,gdd,48,5
51376707438,gcg,221,35
51376720540,afd,107,49
51376729224,bgf,43,367
51376749672,ega,134,81
51376753895,bcc,114,45
51376754612,aca,240,122
51376761204,bbg,94,129
51376797680,gad,67,11
51376840050,cee,51,148
51376851972,bfa,127,5
51376859392,fag,226,75
51376870426,dbg,216,104
51376879837,ggc,74,9
51376880531,bca,19,115
51376905544,cfe,283,294
51376943965,fgd,6,134
51376958227,aeb,157,15
51376960034,fdb,219,367
51376975419,ccb,18,41
51376999721,cba,38,99
51377030041,fcg,174,222
51377042165,ffe,121,175
51377100676,edf,11,78
51377116328,ebd,65,57
51377116666,deg,292,154
51377124771,bfc,128,155
51377157986,bbb,280,213
51377184817,acb,252,44
51377194382,gbf,210,182
51377243845,eac,286,108
51377301618,aga,234,521
51377312490,dfc,267,23
51377328460,dda,173,489
51377337727,cff,190,318
51377430735,bed,10,50
51377444579,gea,10,197
51377448967,acb,202,49
51377452999,dbb,177,170
51377466662,dfb,224,42
51377468321,adb,54,131
51377487835,egc,205,159
51377508673,cde,295,108
51377519952,daf,15,5
51377523403,fbd,270,91
51377535523,efa,48,117
51377548452,fcd,38,19
51377556141,gfd,63,67
51377574286,ebd,44,62
51377580088,ddd,64,5
51377587483,fee,96,157
51377589006,bad,286,208
51377640913,dbf,105,128
51377646618,cfa,298,197
51377690765,cdb,182,149
51377708019,bdb,147,57
51377711576,dgc,38,94
51377715981,dga,196,155
51377739529,fdd,208,142
51377742077,dff,131,86
51377751755,bfd,290,240
51377754764,ceb,154,14
51377760629,fdg,21,60
51377774338,gcf,132,74
51377795789,bdg,40,105
51377808781,cdf,157,173
51377813019,adf,31,18
51377825827,cbc,208,249
51377848965,dfg,277,99
51377867987,bad,78,235
51377877889,eda,101,5
51377921300,eec,139,13
51377966097,ebc,299,19
51377967615,bgb,25,153
51377984862,ggc,133,10
51377986091,fae,213,184
51377989897,eeg,174,23
51378003869,gae,217,237
51378021268,fde,143,5
51378039933,fbd,59,99
51378041744,bfg,140,54
51378080645,fea,169,111
51378096207,agd,63,126
51378125075,dcc,152,140
51378158589,cdd,210,27
51378168990,gcb,193,24
51378199451,gbg,38,86
51378200216,gce,157,60
51378240095,cbe,247,240
51378242841,aba,3,63
51378257907,bbc,12,51
51378297246,fdc,65,17
51378302486,dad,227,89
51378313408,bca,31,106
51378315627,bbf,255,120
51378317593,ffc,137,150
51378338350,aea,29,45
51378338405,eed,202,218
51378346648,aga,2,515
51378348925,ggb,151,95
51378352134,gcc,3,220
51378359855,dbd,233,72
51378379743,fbg,261,35
51378398112,dac,130,106
51378404048,fec,117,13
51378440388,cad,128,296
51378473943,fga,72,32
51378495884,gdd,53,5
51378520909,eed,201,196
51378525483,bdb,187,52
51378567776,fag,285,64
51378568082,eaf,60,114
51378595339,abe,34,63
51378608662,bdg,196,85
51378620831,dbe,153,113
51378626609,bgc,59,99
51378647451,dcg,286,316
51378648381,gbd,264,301
51378700257,bed,237,59
51378720350,eca,198,100
51378767196,aaf,143,53
51378786160,efg,171,68
51378829315,abb,17,166
51378849206,dec,109,180
51378854823,acd,135,81
51378854987,gdc,35,160
51378888897,ggf,42,116
51378890832,edb,213,84
51378893587,gga,238,117
51378912858,eba,3,68
51378913151,cde,86,95
51378928253,fee,99,138
51378940297,cgg,224,118
51378981952,ggd,102,194
51378986034,bef,226,448
51378999558,ffe,130,141
51379005975,cad,156,239
51379026619,baf,87,245
51379029680,gae,160,272
51379038635,abd,154,324
51379048119,dda,57,425
51379065059,aaf,264,58
51379103337,caa,8,136
51379133174,bee,292,92
51379149588,fba,122,16
51379155446,bcc,120,36
51379160447,bce,274,378
51379161052,eeg,160,20
51379173592,cgb,205,92
51379215999,gfa,208,147
51379245994,afb,97,55
51379270745,cef,90,153
51379272615,afd,148,49
51379277412,cee,70,128
51379313428,gbb,78,29
51379343335,bde,126,71
51379413910,fbf,84,352
51379419576,ffd,197,256
51379421474,bgg,193,124
51379421913,ead,133,40
51379441807,gfg,4,147
51379443920,ffg,284,344
51379444182,acc,298,94
51379455554,aag,275,276
51379471272,bdd,270,175
51379476495,dee,103,183
51379491642,gdf,83,28
51379500986,eae,7,21
51379506291,aac,223,237
51379509438,fgg,221,39
51379520321,baa,212,117
51379550059,eac,160,105
51379564808,cfd,135,194
51379569933,fde,253,5
51379572458,efe,155,107
51379579588,gba,60,214
51379582415,eff,168,24
51379604934,cba,102,115
51379613016,daa,91,199
51379620882,fba,141,16
51379646773,abf,117,56
51379653906,bbe,294,48
51379665730,bca,237,86
51379667304,ebb,116,119
51379679451,abc,216,57
51379681380,gag,204,209
51379683524,agc,97,31
51379696901,efc,165,255
51379706367,fcf,172,110
51379713605,faa,234,36
51379735233,aec,249,283
51379738059,fgf,32,125
51379755320,bff,111,238
51379766155,ced,18,191
51379780590,ggd,139,209
51379783584,eef,1,184
51379806370,egg,186,8
51379818975,afe,216,301
51379864783,bed,272,64
51379866277,cgf,150,90
51379884333,aff,69,189
51379884602,ccc,76,218
51379906010,dcd,181,130
51379916793,daf,191,5
51379924640,gde,186,126
51380017394,gbg,71,101
51380024941,acg,260,88
51380045339,ecg,237,71
51380061920,ecf,206,234
51380071378,ecg,61,83
51380071950,bbd,155,27
51380076296,edc,40,112
51380082649,agg,69,177
51380101435,fca,11,68
51380111044,ffe,151,121
51380145280,bad,278,260
51380151732,gcd,220,199
51380157095,ebd,32,56
51380175557,fbb,53,53
51380186707,ged,50,54
51380187319,cae,58,212
51380231433,gac,155,137
51380249448,fef,181,5
51380264801,ede,252,221
51380266437,adg,214,5
51380270474,egc,222,149
51380277534,cgb,290,76
51380286266,dgd,140,59
51380291524,bag,76,271
51380294632,beg,148,33
51380303575,dge,153,68
51380310746,fab,197,264
51380316888,ebf,104,823
51380328118,gaf,134,36
51380329938,cag,132,91
51380347689,ded,66,62
51380415336,fgf,41,111
51380425034,ega,45,83
51380503526,fbf,21,341
51380532223,bac,276,74
51380573561,ecb,207,347
51380668321,abg,58,134
51380727585,cdc,98,39
51380728007,ddg,62,5
51380734868,fad,296,87
51380736476,deg,168,152
51380763817,gbd,150,325
51380764921,acf,154,18
51380774141,cgc,255,33
51380784955,agb,259,108
51380805568,dab,167,102
51380816888,agd,256,109
51380818815,bfa,90,5
51380826769,dba,189,102
51380844392,ebe,110,149
51380849221,gfc,29,165
51380850234,ceb,222,13
51380852953,afg,84,166
51380854349,ceg,205,87
51380859517,gag,241,177
51380873753,cbb,230,82
51380891993,afa,214,143
51380897971,dde,252,38
51380901635,bbc,164,43
51380909575,eec,115,11
51380927206,abc,110,47
51380939769,eda,243,5
51380947579,bab,104,40
51380948539,aed,226,187
51381002348,cbe,119,201
51381009645,ceg,150,86
51381025938,egg,282,6
51381029912,bcb,36,293
51381033052,eae,256,21
51381056513,ddb,106,18
51381058483,fbe,183,60
51381063068,ccf,144,14
51381068343,bfd,140,192
51381071473,bba,124,138
51381096202,bgf,77,396
51381105820,gae,204,310
51381124490,dga,139,125
51381141840,fgd,148,147
51381143726,fdf,282,83
51381147030,cec,144,5
51381158055,fca,85,70
51381228670,fbf,59,354
51381229321,fce,215,472
51381242317,cdc,163,36
51381259874,add,64,267
51381284642,gge,282,164
51381293898,bfe,163,207
51381321497,abb,279,182
51381322232,ddc,61,43
51381344395,ece,273,232
51381344420,gfa,67,135
51381346017,aec,216,322
51381372452,adb,49,153
51381380784,ege,270,75
51381427404,ace,76,127
51381431830,bcg,270,193
51381439783,fcb,36,222
51381442386,bga,22,163
51381461439,gcg,13,30
51381465290,ecf,66,229
51381490668,fgb,58,199
51381511384,gff,8,28
51381525789,edf,243,67
51381534773,dgd,264,70
51381539203,egc,264,135
51381550226,gef,256,49
51381558530,cga,16,172
51381559725,ggg,225,5
51381567480,dbg,286,90
51381578637,eaa,166,22
51381620934,eee,9,161
51381624288,dea,60,46
51381632678,bbf,143,121
51381632937,gdg,177,235
51381643166,eag,169,5
51381662044,bfc,72,147
51381676597,ade,131,171
51381686918,dgf,109,183
51381699514,dfa,185,74
51381701035,aef,215,136
51381713668,bad,287,265
51381748933,ece,294,245
51381752249,aec,268,370
51381753110,gfd,122,77
51381759212,egd,271,273
51381764586,fcf,106,124
51381780294,dce,212,67
51381797070,cfb,51,18
51381800403,gbc,122,53
51381813678,bdf,60,253
51381834353,cac,186,39
51381842949,eab,180,615
51381862091,ggb,179,96
51381897660,egb,155,408
51381920114,bec,27,194
51381920806,fgc,63,340
51381930567,gee,44,121
51381951642,dae,111,273
51382009153,bbg,139,148
51382009306,cdg,264,141
51382030923,bbe,91,48
51382035474,bcd,194,127
51382037070,fbe,233,58
51382054922,dcc,61,155
51382071072,ddb,295,17
51382081725,fge,234,5
51382109644,gbb,103,30
51382124474,ffe,23,98
51382133538,aeb,82,15
51382136377,cfg,21,133
51382150202,gce,160,49
51382151290,fgg,272,45
51382162045,dfe,236,110
51382175024,dag,158,339
51382179287,gad,18,10
51382183669,cba,193,94
51382188443,aab,194,111
51382191935,fac,189,24
51382199468,bae,137,22
51382204483,dcd,257,128
51382204956,fcf,177,120
51382209245,dde,158,37
51382225750,cgd,4,447
51382260701,gbg,141,93
51382264752,cca,173,159
51382301869,acb,83,46
51382304163,eea,208,5
51382315813,dgb,76,119
51382341468,dgc,75,91
51382351642,cge,264,61
51382375162,gae,220,282
51382387185,aee,53,104
51382395979,adc,10,24
51382396019,bcg,214,191
51382419427,ada,200,76
51382435046,ade,194,191
51382454667,age,241,65
51382460060,fca,110,83
51382463445,ddf,279,300
51382464136,cbf,195,263
51382470231,gaa,181,426
51382530553,bfa,104,5
51382536858,gec,260,136
51382547860,eef,289,202
51382557706,dbc,194,131
51382560428,dga,168,118
51382575129,gfe,34,13
51382576318,abd,216,327
51382593204,gbe,152,31
51382596373,bga,33,133
51382606873,cef,204,143
51382612061,fgf,83,125
51382617018,adf,291,17
51382661521,cbd,87,138
51382668474,gcf,150,59
51382680233,gdb,152,23
51382680953,gda,25,76
51382690562,cda,255,114
51382696189,aaa,14,160
51382701340,cfa,229,189
51382703319,ccg,268,33
51382715139,dda,39,340
51382739278,aca,147,101
51382743759,gdc,79,171
51382751620,bba,122,158
51382765983,cab,40,66
51382771761,aed,125,190
51382811196,bbc,4,50
51382835337,aca,180,83
51382839269,dfd,237,47
51382843687,edg,193,117
51382845633,bbf,295,130
51382851709,eaa,65,21
51382852663,agc,166,26
51382855287,agg,209,155
51382860062,aad,298,241
51382874083,fec,268,11
51382877705,fda,101,425
51382881680,cgb,277,85
51382881689,eaa,75,20
51382897445,bcb,7,339
51382901857,afc,65,163
51382904824,cfc,126,5
51382931092,def,81,126
51382935210,agb,237,88
51382946899,edf,287,54
51382961550,aec,162,358
51382981209,gea,186,193
51382993845,fff,256,53
51383003428,fec,109,12
51383021155,deb,133,291
51383050125,cee,72,102
51383054841,eec,81,9
51383074515,deg,161,152
51383076560,ccc,28,237
51383110778,bca,219,101
51383116419,dbe,142,100
51383163392,bdc,57,9
51383208862,dab,164,91
51383222462,ecf,185,247
51383242494,bbc,243,42
51383252628,fcc,120,163
51383257664,cfa,86,200
51383264839,adb,150,123
51383270399,gad,34,11
51383278719,dgf,225,183
51383283379,gag,212,184
51383293007,ecb,30,301
51383295032,bfb,240,162
51383373800,ecg,6,83
51383391742,cba,198,82
51383401163,ebe,116,169
51383419846,dbc,259,120
51383443859,adb,75,136
51383477192,abf,291,60
51383482411,ecd,65,47
51383512737,aaa,63,180
51383516938,bda,281,135
51383524570,gcd,267,210
51383526294,aae,180,209
51383527652,faf,165,206
51383556306,cga,138,202
51383591480,fab,123,253
51383619395,bed,241,56
51383637293,aba,11,55
51383655833,dfc,97,25
51383678464,ffg,172,313
51383679142,adc,128,25
51383708050,fbg,259,29
51383709220,cce,184,220
51383733735,fbd,77,103
51383735010,cbg,251,171
51383740297,ege,62,63
51383752248,ebg,3,236
51383769035,dbc,294,121
51383770400,caf,260,51
51383775340,ffb,8,102
51383822716,edb,202,69
51383827452,abd,269,320
51383839914,bfe,149,198
51383845019,eff,284,22
51383845520,dbe,170,81
51383858237,ffa,95,7
51383858906,bae,61,25
51383881688,ffb,287,105
51383905574,dcd,181,152
51383911738,cbd,187,132
51383919613,acg,20,72
51383945386,ega,294,75
51383956784,adf,42,16
51383988446,fbe,272,49
51383988452,baf,5,267
51384021040,bga,44,143
51384035453,caa,38,157
51384040127,ccd,105,161
51384077314,dgg,110,98
51384092110,bff,70,226
51384092958,dff,22,101
51384098315,efb,281,136
51384100188,fdb,35,308
51384103254,fed,61,178
51384131444,agg,109,168
51384134540,gbd,129,305
51384148864,efd,266,437
51384149126,cff,170,346
51384175698,gec,257,115
51384180001,eeg,62,20
51384228566,eeb,266,149
51384240928,aed,17,176
51384244589,gcg,230,31
51384319259,ddd,286,5
51384342332,dac,288,120
51384343569,cea,117,336
51384349398,ebe,65,175
51384354871,dcf,149,238
51384379363,dcb,102,65
51384406946,gff,59,28
51384429870,fbb,31,54
51384438374,geb,77,78
51384450000,eda,272,5
51384457394,egc,79,137
51384515143,dge,128,68
51384520002,fcf,178,112
51384547067,fga,116,26
51384547754,bbb,131,221
51384548409,edd,13,88
51384565759,fbc,151,91
51384570437,aec,220,415
51384582798,eae,296,23
51384618076,dga,214,113
51384654418,bbf,248,107
51384672951,fbb,64,51
51384686772,gab,245,46
51384692115,bcg,160,192
51384705386,fad,113,83
51384721197,efb,76,121
51384741856,gdd,259,5
51384762349,afc,19,153
51384778463,feg,114,102
51384814757,bde,20,83
51384828801,dgd,217,66
51384855763,bge,154,246
51384860919,geg,197,228
51384871578,cbc,94,216
51384882767,gfb,246,175
51384883484,aeb,94,16
51384896808,agb,247,104
51384906006,dce,148,71
51384908306,dad,131,98
51384921406,dbd,191,78
51384923321,aeg,239,173
51384925822,ecc,52,138
51384969047,fba,53,17
51384974378,fea,225,119
51385000262,fac,284,24
51385034561,bgd,192,47
51385038228,aag,26,298
51385044438,agf,64,608
51385070793,aaf,282,58
51385076957,agd,73,125
51385083453,aeg,47,174
51385088443,dca,17,275
51385113988,bcf,166,221
51385119402,bef,280,452
51385142983,egf,29,29
51385162378,beb,121,77
51385177914,fda,98,357
51385179225,gca,253,91
51385186255,bbf,30,97
51385209309,bda,292,155
51385227510,cgc,70,31
51385255920,afc,242,163
51385258646,ecc,40,139
51385260961,bdd,260,190
51385273963,fdd,9,164
51385343791,bgb,63,162
51385350856,cbg,207,155
51385351403,ddb,81,13
51385385506,bec,95,209
51385401247,dfb,57,42
51385440515,bcg,248,163
51385459258,baa,254,112
51385461235,cad,19,229
51385470373,fgd,41,149
51385475703,ggc,123,8
51385490059,aef,135,111
51385540437,bbd,289,28
51385544409,add,12,301
51385555216,abb,27,161
51385565834,dda,274,272
51385575926,gbf,13,209
51385601879,afa,60,161
51385630503,daf,222,5
51385638371,afg,110,187
51385653231,fge,39,5
51385661897,bea,135,246
51385666147,agd,207,128
51385670165,faa,283,33
51385695068,ece,188,196
51385712071,cdg,289,121
51385713622,cef,134,168
51385714925,feb,212,6
51385748690,dbc,194,96
51385754014,gag,170,161
51385779994,cdd,228,22
51385783712,eac,157,84
51385872371,aca,158,87
51385877881,ebc,156,16
51385903709,dbf,114,142
51385908455,fdd,90,155
51385949786,aef,113,128
51385987029,acg,260,61
51386001691,dec,218,189
51386043118,ffc,237,162
51386052002,afe,174,316
51386058545,fee,268,114
51386063535,eec,110,7
51386073556,fae,296,217
51386087161,gga,119,138
51386091087,gbb,205,26
51386093964,ace,95,128
51386101157,fea,68,103
51386113652,fbe,225,48
51386133841,aga,117,489
51386138109,age,157,72
51386172045,ggg,198,5
51386175373,cge,194,65
51386185460,fee,155,102
51386194366,ebb,13,140
51386194424,cgg,164,135
51386196276,eca,2,87
51386205394,ccc,44,237
51386225057,bag,162,322
51386227154,efg,224,72
51386231573,cfe,181,261
51386235240,cfa,109,164
51386238835,efa,260,106
51386283725,eba,170,71
51386299801,bee,235,76
51386318395,fcc,34,164
51386327634,feg,250,113
51386370156,fcd,254,15
51386380924,ebd,112,48
51386384734,bgc,4,87
51386406366,beg,278,38
51386455287,agd,248,145
51386461256,aea,124,41
51386477741,dbb,100,171
51386496266,dfg,51,87
51386515704,gcc,293,211
51386528659,ece,132,213
51386541761,aac,12,199
51386553102,bcf,263,207
51386554023,ccd,54,144
51386554466,bcc,172,39
51386573332,fgg,176,46
51386578524,cdf,273,164
51386589538,fcg,140,177
51386604606,cbf,35,236
51386612227,eeg,252,23
51386646171,eef,219,232
51386659222,fgb,126,236
51386662030,eeg,52,18
51386675392,eaf,194,104
51386677398,abf,78,52
51386734462,fec,51,12
51386738063,acb,250,44
51386764475,acd,116,71
51386768364,ade,294,210
51386771507,eaa,111,21
51386788790,dfg,74,89
51386792729,deg,58,177
51386807526,bfa,183,5
51386810328,cea,96,309
51386823237,ccb,217,43
51386843928,fge,290,5
51386854195,ffc,193,189
51386899034,cde,39,101
51386900704,gfc,265,163
51386925492,ebb,288,158
51386929447,bdb,250,46
51386933472,ege,103,69
51386949624,bef,286,424
51386954876,fag,66,53
51386967683,dfc,226,24
51386974792,ffg,74,284
51386976284,aad,110,279
51386979348,cga,281,230
51386979852,gcc,73,213
51386981398,abe,241,57
51387060170,bbe,216,53
51387080070,gfc,54,136
51387108375,cca,154,159
51387124318,fdg,266,50
51387126542,eeb,111,162
51387139892,fce,149,391
51387161145,ffe,167,101
51387187097,gcb,10,26
51387195213,cac,199,31
51387221413,bec,136,227
51387222056,daa,278,163
51387240720,ddb,166,11
51387257154,fdc,69,14
51387260130,cee,158,106
51387266023,cfd,101,190
51387272288,eed,267,213
51387282764,acf,26,19
51387289179,deg,273,205
51387292849,fde,12,5
51387332808,acc,88,108
51387342733,dcg,102,322
51387357138,fef,60,5
51387380422,gcg,32,31
51387393440,ceg,260,82
51387422030,edf,115,50
51387429554,ceb,34,15
51387429576,ebf,44,740
51387431653,dba,64,84
51387439008,dgd,238,78
51387470751,gfa,241,153
51387476169,gba,216,218
51387499522,cfb,202,20
51387500418,agf,199,632
51387503215,afb,108,55
51387526682,cdb,159,177
51387581874,eff,278,21
51387591466,abg,143,111
51387596786,gda,31,87
51387603272,bed,73,54
51387606374,fff,111,55
51387609144,gbc,77,43
51387613577,bfg,94,52
51387636361,fbf,27,364
51387644034,feb,233,5
51387664560,ddb,40,9
51387679698,ggf,153,100
51387683655,cdc,29,29
51387700754,fbe,223,38
51387716573,bab,35,45
51387726646,aff,188,153
51387744611,ddc,274,50
51387746136,ecg,116,73
51387790676,cbf,121,233
51387804229,ega,123,72
51387816964,ccf,243,12
51387831975,dad,180,79
51387853959,gff,92,33
51387875417,bdg,179,90
51387882140,aag,6,315
51387916834,abc,247,50
51387918707,dec,111,158
51387931015,gaf,158,34
51387946875,dfb,54,36
51387970818,bae,212,24
51387984446,gac,110,157
51387987980,dde,295,34
51387989103,ede,36,176
51388069457,bce,245,434
51388075285,cag,194,88
51388086395,ddg,6,5
51388090888,adg,139,5
51388115971,dee,297,183
51388131115,bca,37,82
51388140393,fgf,256,135
51388144585,dec,152,140
51388178692,bed,289,58
51388184431,afb,50,64
51388186546,ecg,89,83
51388221162,cce,50,215
51388232433,gea,256,221
51388274653,deg,197,205
51388281509,aab,215,116
51388333706,cag,236,97
51388358506,fda,150,289
51388375781,fba,110,19
51388396303,bcd,144,123
51388402866,acc,161,99
51388408183,cbb,85,72
51388410654,cfd,37,201
51388438490,ffg,96,275
51388447414,aee,105,110
51388450864,dee,166,190
51388451930,cbe,120,221
51388455022,gfe,139,11
51388469352,ffd,197,250
51388486182,gfg,184,145
51388487138,bda,9,170
51388495147,cbg,75,139
51388503908,gdc,292,172
51388517575,gdf,49,24
51388536079,agb,63,87
51388536830,dbg,245,75
51388538000,ade,8,207
51388542663,gfg,57,168
51388575002,dcc,128,127
51388598503,cae,286,184
51388610698,gcd,229,203
51388621971,fdb,259,264
51388635299,dbg,295,83
51388641030,bgg,125,121
51388656279,gab,142,53
51388663540,ggc,27,8
51388674081,cbc,249,235
51388690335,gad,292,9
51388713205,bdf,12,273
51388717298,gge,249,180
51388743181,ebg,200,280
51388768686,bac,272,79
51388775047,gcc,52,185
51388794210,ffc,108,151
51388796569,gfb,83,168
51388796632,eea,186,5
51388822023,gfd,90,77
51388825987,abf,248,48
51388862307,efd,211,493
51388864986,ggd,111,202
51388887005,fcg,161,153
51388891618,ddf,62,300
51388915844,bgf,84,328
51388924428,ged,83,59
51388929089,aed,91,186
51388935529,dcd,57,171
51388942730,bca,52,86
51388945693,fcc,47,177
51388950096,ebg,227,224
51388951199,bbb,198,214
51388961331,dbc,101,76
51389020120,ffa,115,7
51389045128,cgd,130,478
51389061128,dab,27,80
51389072609,bfd,67,176
51389085462,aad,146,237
51389118998,bad,160,272
51389123079,beb,147,69
51389138441,fef,175,5
51389154044,dfb,254,42
51389154984,fdf,231,75
51389174802,ead,126,45
51389176547,fed,261,179
51389189314,cda,43,110
51389191398,cgb,137,98
51389193356,fdc,263,14
51389202428,afd,5,52
51389202946,fdd,201,127
51389210463,gdg,140,204
51389236887,bad,152,288
51389259026,ebe,120,159
51389262758,gef,207,39
51389271370,dfd,266,49
51389272141,gae,138,256
51389288048,dfa,136,88
51389292318,efc,178,295
51389305969,gfd,139,74
51389311438,ecb,177,355
51389312493,bdd,55,224
51389334186,gdg,32,171
51389348387,cgf,206,86
51389392621,aba,62,58
51389404855,efe,220,117
51389409153,agd,192,120
51389417093,ede,93,140
51389445102,geb,234,68
51389453087,ded,62,63
51389471735,dea,43,36
51389491924,cef,6,137
51389496556,cfd,287,172
51389515590,bdc,226,7
51389562579,bdc,44,7
51389578588,cfd,34,137
51389584031,eag,185,5
51389593306,gde,127,134
51389615965,dcg,224,315
51389655967,edc,214,110
51389669841,ffb,91,84
51389681786,ced,176,208
51389684380,cba,271,92
51389792061,adf,262,17
51389825917,ccg,133,33
51389832721,eef,198,225
51389863441,feb,123,5
51389874468,daf,171,5
51389919729,ffb,155,74
51389940078,eca,136,74
51389946375,bge,198,268
51390025676,bcb,132,403
51390062563,fcg,291,130
51390094059,gdb,122,27
51390100326,bfc,151,152
51390100714,bbf,280,103
51390103132,ddc,48,57
51390113337,ceb,65,12
51390117093,gga,259,144
51390129210,gbb,298,27
51390141936,ecf,221,214
51390143417,egc,209,135
51390150792,cgg,73,124
51390197535,ffg,137,255
51390246239,efb,280,133
51390271471,bgg,52,124
51390295012,aeb,165,17
51390300230,bbb,82,177
51390305264,bea,125,260
51390306036,gaa,294,455
51390337438,bgd,85,47
51390340211,egg,250,7
51390340476,cec,183,5
51390344049,cgg,115,147
51390346625,dgf,115,203
51390411566,fga,183,30
51390437749,dgg,50,100
51390442230,gaf,20,27
51390451042,gdf,155,21
51390455813,bcc,212,33
51390456111,eee,99,177
51390509300,fae,124,219
51390515276,dfe,88,107
51390542567,gee,160,104
51390557855,gge,266,162
51390571116,gbc,37,45
51390577455,aaf,241,58
51390583970,afg,178,173
51390586028,cfg,203,136
51390592155,aaa,132,149
51390598007,gcf,275,53
51390615257,bbg,222,121
51390634610,abd,32,307
